"","State","Region.Name","ASGC.2008.Code","X2004","X2005","X2006","X2007","X2008","X2009","X2010"
"999","WA","Cambridge (T)",505051310,3.7,2.1,1.7,1.2,1.8,1.9,3.2
"1000","WA","Claremont (T)",505051750,2.9,1.8,1.5,1.1,1.6,2,3
"1001","WA","Cottesloe (T)",505052170,2.8,1.7,1.1,0.7,0.8,1.2,2.6
"1002","WA","Mosman Park (T)",505055740,6.7,3.5,2.8,2.4,3.6,3.8,6.7
"1003","WA","Nedlands (C)",505056580,2.6,1.6,1.3,0.9,1.3,1.5,2.2
"1004","WA","Peppermint Grove (S)",505056930,3.7,2.2,1.5,1,1.1,1.2,2.7
"1005","WA","Perth (C) - Inner",505057081,13.8,8.8,8.2,6.3,10,9.2,13
"1006","WA","Perth (C) - Remainder",505057082,0,0,0,0,0,6,9.4
"1007","WA","Subiaco (C)",505057980,4,2.3,1.9,1.4,2,2.2,3.2
"1008","WA","Vincent (T)",505058570,8,4.8,4.3,3,4.4,5.2,8
"1009","WA","Bassendean (T)",505100350,7.4,5.4,5.7,4.3,3.2,3.4,6.1
"1010","WA","Bayswater (C)",505100420,7,5.3,5.8,4,2.9,2.8,4.9
"1011","WA","Kalamunda (S)",505104200,3.2,2.5,2.6,1.9,1.6,1.8,3.2
"1012","WA","Mundaring (S)",505106090,4.7,3.4,3.9,2.9,2.4,2.4,4.4
"1013","WA","Swan (C)",505108050,6,4.4,4.9,3.8,3.3,3,5.4
"1014","WA","Joondalup (C) - North",505154171,3.5,3.1,2.5,2,1.8,2.2,3
"1015","WA","Joondalup (C) - South",505154174,2.9,2.5,2,1.5,1.3,1.9,2.4
"1016","WA","Stirling (C) - Central",505157914,9,8.4,6.9,5.5,4.9,6.2,7.3
"1017","WA","Stirling (C) - Coastal",505157915,4.2,4,3.2,2.4,2,2.6,3
"1018","WA","Stirling (C) - South-Eastern",505157916,6,5.4,4.3,3.1,2.4,2.8,3.5
"1019","WA","Wanneroo (C) - North-East",505158761,4.3,4.3,3.6,3.1,3,2.7,4.2
"1020","WA","Wanneroo (C) - North-West",505158764,6.9,6.5,5.6,4.5,4.5,5.8,7.6
"1021","WA","Wanneroo (C) - South",505158767,9.6,8.7,7.4,6.1,5.6,6.5,7.8
"1022","WA","Cockburn (C)",505201820,5.7,4.5,3.5,2.6,3.4,3.8,5
"1023","WA","East Fremantle (T)",505203150,4.7,3.6,2.6,1.6,2,2.7,3
"1024","WA","Fremantle (C) - Inner",505203431,17.1,13.8,11,8.6,11.4,7.5,9.2
"1025","WA","Fremantle (C) - Remainder",505203432,8.8,6.9,5.3,4,5.1,5.8,6.9
"1026","WA","Kwinana (T)",505204830,11.8,9.5,7.9,5.8,7.6,7.7,10
"1027","WA","Melville (C)",505205320,3.3,2.6,1.9,1.5,1.8,2.3,2.8
"1028","WA","Rockingham (C)",505207490,8,6.4,5.5,4.1,5.3,5.5,7
"1029","WA","Armadale (C)",505250210,7.2,6.5,5.6,4.6,4.6,6.1,8
"1030","WA","Belmont (C)",505250490,8.8,8.3,6.7,4.9,4.4,5.6,6.8
"1031","WA","Canning (C)",505251330,4.5,4.3,3.5,2.8,2.5,3.4,4
"1032","WA","Gosnells (C)",505253780,6.3,5.8,4.9,3.9,3.7,4.8,5.9
"1033","WA","Serpentine-Jarrahdale (S)",505257700,3.5,3.2,2.4,2.1,1.6,2.5,3.6
"1034","WA","South Perth (C)",505257840,3.9,3.7,2.8,2.1,1.8,2.3,2.5
"1035","WA","Victoria Park (T)",505258510,8,7.5,5.5,4,3.3,3.8,4.7
"1036","WA","Mandurah (C)",510015110,9.7,7.9,6.6,5.1,5.7,5.2,6.4
"1037","WA","Murray (S)",510016230,9.5,6.4,5.3,4,4.7,4.4,5.7
"1038","WA","Bunbury (C)",510031190,7.2,5.2,4.1,3.2,4.1,4.5,5.5
"1039","WA","Capel (S) - Pt A",510031401,6.1,4.5,3.5,2.7,3.4,4.3,5.3
"1040","WA","Dardanup (S) - Pt A",510032661,6.8,5,3.8,3,3.9,2.5,3.5
"1041","WA","Harvey (S) - Pt A",510033991,3.5,2.8,2.4,1.9,2.6,2.6,3.4
"1042","WA","Boddington (S)",510100630,5.2,2.7,2.4,1.4,1.2,1.1,1.7
"1043","WA","Capel (S) - Pt B",510101404,4.6,3.4,2.4,1.9,2.1,2.7,3.4
"1044","WA","Collie (S)",510101890,10.6,7.4,6,5.4,5.9,5.6,6.5
"1045","WA","Dardanup (S) - Pt B",510102664,3.3,2.2,1.8,1.4,1.7,1.8,2.5
"1046","WA","Donnybrook-Balingup (S)",510102870,5.3,3.3,2.3,2.4,2.8,3.6,4.5
"1047","WA","Harvey (S) - Pt B",510103994,4.8,3.7,3.4,2.4,3.1,3.6,4.9
"1048","WA","Waroona (S)",510108820,5.3,4.4,3.2,2.6,2.8,3.2,5.1
"1049","WA","Augusta-Margaret River (S)",510150280,5.5,4.1,3.5,3,3,2.9,3.1
"1050","WA","Busselton (S)",510151260,5.4,4,3.3,3.2,3.6,3,4.4
"1051","WA","Boyup Brook (S)",510200770,3.5,2.6,2.8,1.9,1.8,1.8,2.3
"1052","WA","Bridgetown-Greenbushes (S)",510200840,5.7,5,4.1,3.3,3.5,3.5,4.9
"1053","WA","Manjimup (S)",510205180,4.5,3.4,3.2,3,3.6,3.7,4.4
"1054","WA","Nannup (S)",510206300,8.2,5,4.7,4.2,3.8,3.9,4.4
"1055","WA","Broomehill-Tambellup (S)",515051080,4.5,3.2,2.7,2.1,2.5,4.1,6.9
"1056","WA","Gnowangerup (S)",515053640,3.2,2.9,2.4,2.7,3.3,2.4,3.5
"1057","WA","Jerramungup (S)",515054130,3.6,2.4,1.6,0.8,1.4,1.3,1.3
"1058","WA","Katanning (S)",515054340,6.7,5.2,4.9,3.6,5.4,4.8,7
"1059","WA","Kent (S)",515054480,0.2,0,1.2,1,1,0.4,0.9
"1060","WA","Kojonup (S)",515054550,2.9,1.9,2,1.3,1,1.3,2.4
"1061","WA","Woodanilling (S)",515059380,2.1,2.4,1.1,1.9,2.5,0.7,2.1
"1062","WA","Albany (C) - Central",515100081,8.8,6.5,5.1,4.1,4.6,3.9,4.4
"1063","WA","Albany (C) Bal",515100084,8.2,6.1,4.7,3.9,4.4,3.8,4.3
"1064","WA","Cranbrook (S)",515102240,2.5,2.3,1.5,1.3,1.4,2.4,2.4
"1065","WA","Denmark (S)",515102730,10.2,8.2,6.3,4.8,6,4.6,5.4
"1066","WA","Plantagenet (S)",515107210,6.2,4.8,4.1,3.8,5.3,4.8,5.6
"1067","WA","Brookton (S)",520050910,2.9,2.8,2.5,2.1,2.6,3.4,4.9
"1068","WA","Cuballing (S)",520052310,6.5,3.8,2.6,2.4,3,2.8,3
"1069","WA","Dumbleyung (S)",520053010,2.7,1.9,2.2,1.6,2.1,2.6,2.9
"1070","WA","Narrogin (T)",520056440,4.8,3.2,3.2,3.6,5,4.5,5.5
"1071","WA","Narrogin (S)",520056510,4.3,2.8,2.8,3.2,4.4,4.5,5.4
"1072","WA","Pingelly (S)",520057140,6.1,4.4,4.5,4.5,5.9,5.2,6.5
"1073","WA","Wagin (S)",520058610,5.7,4.5,3.5,3.1,5.2,4.5,5.3
"1074","WA","Wandering (S)",520058680,4.2,3.3,3,3,4.3,5.3,6.7
"1075","WA","West Arthur (S)",520058890,3,2.1,1.9,1.8,2.4,3.1,3.2
"1076","WA","Wickepin (S)",520059100,4.4,4,4,3.3,3.6,2.7,3.5
"1077","WA","Williams (S)",520059170,1.9,2.1,1,1.7,1.2,0.7,0.7
"1078","WA","Corrigin (S)",520102100,3,2.7,1.9,2,2.1,3.2,3.4
"1079","WA","Kondinin (S)",520104620,3.3,2.4,1.6,1.5,2.5,2.9,2.9
"1080","WA","Kulin (S)",520104760,3.2,1.6,0.9,0.9,1.6,1.4,1.3
"1081","WA","Lake Grace (S)",520104900,1.5,1.1,0.4,0.3,0.6,0.6,0.7
"1082","WA","Chittering (S)",525051680,4.4,3.2,2.5,1.7,1.6,1.9,2.5
"1083","WA","Dandaragan (S)",525052590,3.6,3.3,2.6,2.1,1.9,2.2,3.4
"1084","WA","Gingin (S)",525053570,4.9,3.2,2.2,2.2,1.8,2.6,3
"1085","WA","Moora (S)",525055600,3.9,3.7,2.7,2.7,2.9,3.7,4.3
"1086","WA","Victoria Plains (S)",525058540,1.3,0.5,0.7,0.3,0,0.5,0.8
"1087","WA","Beverley (S)",525100560,5.4,5,4.1,4.7,4,5,5.1
"1088","WA","Cunderdin (S)",525102450,2.9,2.5,1.5,1.3,1.7,2.4,3.3
"1089","WA","Dalwallinu (S)",525102520,1.4,1.2,1.4,1.7,1.5,1.6,2.3
"1090","WA","Dowerin (S)",525102940,1.3,0.8,1.1,1.4,1.2,1.9,1.9
"1091","WA","Goomalling (S)",525103710,2.6,2.1,1.8,2,2.3,4.7,6.1
"1092","WA","Koorda (S)",525104690,3.3,1.8,2.3,2.3,1.4,1.9,2.4
"1093","WA","Northam",525106732,6.9,6.3,4.8,4.9,4.2,5.2,6.8
"1094","WA","Northam Town",525106735,6.6,6,5.6,5.3,5,5.8,7.1
"1095","WA","Quairading (S)",525107350,4.7,3,2.8,2.5,2.9,3.8,7.8
"1096","WA","Tammin (S)",525108190,4.1,4.9,5.2,4.8,4.7,5.9,8.2
"1097","WA","Toodyay (S)",525108330,6.2,5.6,3.7,3.1,2.1,3.2,4.1
"1098","WA","Wongan-Ballidu (S)",525109310,2.1,2.3,1.9,1.6,1.5,1.6,2.8
"1099","WA","Wyalkatchem (S)",525109450,2.6,2.8,2.5,3,2.9,3.3,3.7
"1100","WA","York (S)",525109730,4.6,3.8,3,3.3,3.3,3.8,4
"1101","WA","Bruce Rock (S)",525151120,2.4,3.2,2,2,2.4,2.7,3
"1102","WA","Kellerberrin (S)",525154410,3.3,3.6,3.9,4,2.8,2.6,4.7
"1103","WA","Merredin (S)",525155460,3.2,2.9,2.7,2.4,2.4,3.2,4.1
"1104","WA","Mount Marshall (S)",525155880,1.6,0.4,0.9,1.1,1.3,1.3,0.9
"1105","WA","Mukinbudin (S)",525155950,1.3,0.9,1.1,0.9,0.8,0.8,0.9
"1106","WA","Narembeen (S)",525156370,1.3,1.1,1.2,1.2,1.3,1.5,1.9
"1107","WA","Nungarin (S)",525156860,3.9,3.3,3.2,4.8,3.1,3.6,3.1
"1108","WA","Trayning (S)",525158400,2.1,2.1,1.2,0.8,1.6,2.4,3.3
"1109","WA","Westonia (S)",525159030,0,0.5,0.9,1.4,2.3,4.5,3.3
"1110","WA","Yilgarn (S)",525159660,0.8,0.4,0.6,1.3,1,2.3,2.7
"1111","WA","Kalgoorlie/Boulder (C) - Pt A",530014281,3.9,3.3,2.9,2.8,2.6,3.4,4.1
"1112","WA","Coolgardie (S)",530051960,3.2,2.7,3.1,2.5,2.2,3.8,5.8
"1113","WA","Kalgoorlie/Boulder (C) - Pt B",530054284,1.6,0.8,0.8,0.7,2.2,8.3,18.7
"1114","WA","Laverton (S)",530054970,4.3,3.4,2.9,3.2,3.7,4.2,5.8
"1115","WA","Leonora (S)",530055040,2.1,1.8,1.4,1.1,0.9,1.9,3.1
"1116","WA","Menzies (S)",530055390,5,3.1,3,3,3.4,9.2,10.5
"1117","WA","Ngaanyatjarraku (S)",530056620,2.9,2.6,2,1.8,1.7,18.2,24.8
"1118","WA","Dundas (S)",530103080,5.5,4.4,4.2,4.7,5.1,5.5,8
"1119","WA","Esperance (S)",530103290,5.3,4.4,3.7,3.3,3,3.2,3.9
"1120","WA","Ravensthorpe (S)",530107420,2.7,2.8,1.8,1.4,1.2,1.2,2.1
"1121","WA","Geraldton",535033522,8.1,7,6,5.8,5.6,5,6.1
"1122","WA","Greenough - Pt A",535033524,6.2,5.4,4.6,4.4,4.3,4.6,5.8
"1123","WA","Carnarvon (S)",535051540,6.8,5.1,4.6,5,5.6,7.1,9.3
"1124","WA","Exmouth (S)",535053360,4.9,3.7,2.5,2.2,2,2.4,2.9
"1125","WA","Shark Bay (S)",535057770,4.3,3.4,2.6,1.7,1.2,1.6,2.2
"1126","WA","Upper Gascoyne (S)",535058470,4.9,4.4,3.3,3.3,4.1,7.2,9.4
"1127","WA","Cue (S)",535102380,10.2,7.5,6.8,7.7,5.4,5.6,4.9
"1128","WA","Meekatharra (S)",535105250,7.8,6,5.6,5.6,5.6,11.8,14.1
"1129","WA","Mount Magnet (S)",535105810,8.9,7.8,8.3,8.1,8.5,12.6,14.8
"1130","WA","Murchison (S)",535106160,6.2,5.2,5,5,3.9,6.8,8.3
"1131","WA","Sandstone (S)",535107630,4.3,2.1,3.1,3.1,4,13,15.2
"1132","WA","Wiluna (S)",535109250,5.6,5,4.8,4.5,5.1,7.1,7.3
"1133","WA","Yalgoo (S)",535109590,5.4,2.7,2.6,2.2,2.6,5.8,9.4
"1134","WA","Carnamah (S)",535151470,1.9,1.1,1.1,1.8,1.6,2.1,2.2
"1135","WA","Chapman Valley (S)",535151610,1.9,1.7,1.5,1.3,1.3,2.1,3.3
"1136","WA","Coorow (S)",535152030,3.2,2.5,1.8,1.8,2.1,2.8,4.2
"1137","WA","Greenough - Pt B",535153526,3.4,2.7,2.3,2.2,2,2.5,4
"1138","WA","Irwin (S)",535154060,4.7,4.3,3.4,2.9,2.6,3.4,4.5
"1139","WA","Mingenew (S)",535155530,2.5,2,1.6,3.8,2.7,1.9,2.6
"1140","WA","Morawa (S)",535155670,2.5,1.8,1.9,1.9,2.7,3.4,4.2
"1141","WA","Mullewa (S)",535156020,6.5,6.8,7.5,5.7,5.1,5.3,5.7
"1142","WA","Northampton (S)",535156790,5.3,4.9,4,3.9,3.3,3.3,4.4
"1143","WA","Perenjori (S)",535157000,2.6,1.6,1.5,1.3,1,2.2,1.9
"1144","WA","Three Springs (S)",535158260,2,1.6,1.3,1.7,1.5,3.3,4.2
"1145","WA","East Pilbara (S)",540053220,3.1,2.7,2.9,2.9,3.2,3.9,4.9
"1146","WA","Port Hedland (T)",540057280,4.9,4.1,3.9,4.6,4.7,6.1,7.3
"1147","WA","Ashburton (S)",540100250,1.5,1.5,1.5,1.4,1.2,1.2,2
"1148","WA","Roebourne (S)",540107560,2.6,2.5,2.4,2.4,2.2,2.4,3.8
"1149","WA","Halls Creek (S)",545053920,14.1,17.5,15.9,9,11.1,14.4,18.7
"1150","WA","Wyndham-East Kimberley (S)",545059520,7.3,6.1,5.4,4.8,5,5.6,7.7
"1151","WA","Broome (S)",545100980,5.9,4.6,4.1,4.7,5,6,7.1
"1152","WA","Derby-West Kimberley (S)",545102800,4.9,4.3,4.7,4.7,5.1,6.3,9.4